CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,SERV_ESP_NEFROLOGY,CONSELHO_OPTICIAN,SGRUPHAB_ORTHOPEDICS,CONSELHO_DENTIST,TP_UNID_PSYCOSOCIAL_CENTER,SERV_ESP_RARE_DISEASES,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,SGRUPHAB_CHRONIC_DISEASES,TP_UNID_MOBILE_HEATH_CARE,SGRUPHAB_NUTRITION_GASTROLOGY,SGRUPHAB_INTERMEDIARY_CARE,TIPO_EQP_FAMILY_HEALTH,SGRUPHAB_TEACHING,TP_UNID_RIVER_MOBILE_UNIT,SERV_ESP_HEALTH_SURVEILLANCE,SERV_ESP_PRISON,SGRUPHAB_PHYSICAL_REHABILITATION,TIPEQUIP_OTHER,CONSELHO_STATISTICIAN,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TIPEQUIP_GRAPHIC_METHODS,SERV_ESP_HEMOTHERAPY,TP_UNID_HEALTH_DEPARTMENT,SERV_ESP_ADOLESCENT_HEALTH,TP_UNID_SUPPLY_CENTER,SERV_ESP_TEACHING,TP_UNID_CLINIC,SERV_ESP_URGENCY,SGRUPHAB_WORKER_HEALTHCARE,CONSELHO_NUTRITIONIST,SGRUPHAB_TRAUMA,TP_UNID_TELEHEALTH,TP_UNID_GENERAL_HOSPITAL,SERV_ESP_ORTHOPEDICS,SERV_ESP_SMOKING,TIPO_EQP_ORAL_HEALTH,SGRUPHAB_GERIATRIC,TP_UNID_HOME_CARE,CONSELHO_PSYCHOLOGIST,PROF_SUS,TP_UNID_EMERGENCY_CARE,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,SERV_ESP_COMMITTIEES,SERV_ESP_NUTRITION/GASTROLOGY,CONSELHO_CHEMIST,TIPO_EQP_MENTAL_HEALTH,SGRUPHAB_PHYLANTHROPY,TIPO_EQP_PRIMARY_CARE,SERV_ESP_ONCOLOGY,SGRUPHAB_MENTAL_HEALTH,SERV_ESP_CARDIOVASCULAR,TP_UNID_URGENCY_CARE_REGULATOR,CONSELHO_SOCIAL_ASSISTANT,SGRUPHAB_NEPHROLOGY,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NURSING,CONSELHO_PHYSICIST,TP_UNID_MULTISPECIALIST_CLINIC,TP_UNID_EDUCATIONAL_CENTER,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,SGRUPHAB_NEUROLOGY,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,CONSELHO_PHYSICAL_EDUCATION,TP_UNID_DIAGNOSTIC_CENTER,SERV_ESP_TELEHEALTH,SGRUPHAB_HIV/AIDS,SERV_ESP_REHABILITATION,SGRUPHAB_GENETICS,TP_UNID_FAMILY_CENTER,SERV_ESP_ORAL_HEALTH,CONSELHO_RADIOLOGIST,SGRUPHAB_OBESITY,TP_UNID_MOBILE_URGENCY_CARE,TP_UNID_HEALTHCARE_REGULATOR,IND_SUS,TIPO_EQP_HEALTH_AGENTS,TP_UNID_HOME_CARE_UNIT,CONSELHO_PEDAGOGY,SGRUPHAB_TRANSPLANT,TP_UNID_NOTIFICATION_CENTER,SERV_ESP_HEARING_HEALTH,CONSELHO_SPEECH_THERAPIST,SGRUPHAB_ODONTOLOGY,TP_UNID_SPECIALIZED_HOSPITAL,TIPEQUIP_DENTISTRY,VINC_SUS,Leitos,SERV_ESP_OPHTHALMOLOGY,SERV_ESP_INDIGENOUS_HEALTH,TIPO_EQP_INDIGENOUS_HEALTH,SERV_ESP_DIAGNOSIS,SGRUPHAB_URGENCY,TIPEQUIP_LIFE_MAINTAINING,SGRUPHAB_AURICULAR,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_IMUNIZATION,TP_UNID_CENTRAL_LABORATORY,CONSELHO_RADIOLOGY_TECHNICIAN,TIPEQUIP_INFRASTRUCTURE,TP_UNID_SHORTSTAY_HOSPITAL,SGRUPHAB_TRANSEXUAL_CHANGE,SGRUPHAB_OPHTHALMOLOGY,TIPEQUIP_OPTICAL_METHODS,SERV_ESP_BASIC_HEALTH,TP_UNID_ACCESS_CENTER,SGRUPHAB_ICU,CNES,SERV_ESP_REPRODUCTIVE_HEALTH,SERV_ESP_ICU,SGRUPHAB_CARDIOVASCULAR,SERV_ESP_SEXUAL_VIOLENCE,TP_UNID_INDIGENOUS_CENTER,TP_UNID_PHARMACY,SERV_ESP_PNEUMOLOGY,CONSELHO_PHYSICIAN,TIPEQUIP_IMAGE_DIAGNOSIS,TP_UNID_HEALTH_INSURANCE,CONSELHO_BIOLOGIST,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_SURGERY,SGRUPHAB_SURGERY,TP_UNID_GENERAL_EMERGENCY_ROOM,SERV_ESP_NEUROLOGY,SERV_ESP_PHYSICALTHERAPY,CONSELHO_PHARMACIST,SGRUPHAB_PREGNANCY,CONSELHO_BIOMEDICINE,CONSELHO_VETERINARIAN,TP_UNID_PREVENTION_CENTER,SERV_ESP_PHARMACY,SERV_ESP_STI/HIV/AIDS,SERV_ESP_PREGNANCY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SERV_ESP_TRANSSEXUAL,SERV_ESP_ENDOCRINOLOGY,NULEITOS,TP_UNID_HEMOTHERAPY_CENTER,SGRUPHAB_ONCOLOGY,SERV_ESP_MENTAL_HEALTH,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TIPO_EQP_PRISION_HEALTH,SERV_ESP_TRANSPLANT,TP_UNID_SPECIALIST_UNIT,TIPEQUIP_AUDIOLOGY,AMB_SUS,SERV_ESP_OBESITY,HOSP_SUS,RATE_SUICIDE
292860,202011,1,60190,1.6614055490945339,1,0,0,54,1,0,0,0,1,0,0,23,0,0,2,0,0,6,0,4,9,3,1,0,0,0,9,4,0,13,0,0,5,0,3,18,0,0,12,415,0,27,0,0,0,0,5,0,0,1,0,0,10,0,2,180,0,6,1,0,0,0,20,3,5,1,0,1,0,1,3,2,0,2,0,28,0,0,0,0,0,0,5,1,0,85,45,199,3,0,0,24,0,33,0,0,0,0,6,4,0,0,0,20,21,1,0,332579345,1,0,0,0,0,2,0,135,25,0,0,0,1,7,0,0,3,13,0,2,0,0,1,0,18,0,0,0,0,0,0,1,12,0,0,6,0,36,0,9,0
292860,202104,1,60190,1.6614055490945339,1,0,0,54,1,0,0,0,1,0,0,23,0,0,2,0,0,6,0,4,9,3,1,0,0,0,9,4,0,12,0,0,5,0,3,19,0,0,13,386,0,21,0,0,0,0,5,0,0,1,0,0,10,0,2,168,0,6,1,0,0,0,20,1,5,1,0,1,0,1,3,2,0,2,0,28,0,0,0,0,0,0,5,1,0,85,45,199,3,0,0,24,0,33,0,0,0,0,6,4,0,0,0,20,21,1,0,332579345,1,0,0,0,0,2,0,129,25,0,0,0,1,7,0,0,3,13,0,0,0,0,1,0,18,0,0,0,0,0,0,1,12,0,0,6,0,36,0,9,0
292860,202109,1,60190,1.6614055490945339,1,0,0,43,1,0,0,0,1,0,0,23,0,0,2,0,0,6,0,4,9,3,1,0,0,0,9,4,0,13,0,0,5,0,3,17,0,0,16,391,0,19,0,0,0,0,5,0,0,1,0,0,9,0,2,186,0,6,1,0,0,0,20,1,5,1,0,2,0,1,3,1,0,2,0,28,0,0,0,0,0,0,8,1,0,85,45,199,3,0,0,25,0,33,0,0,0,0,4,4,0,0,0,20,21,1,0,332579345,1,0,0,0,0,2,0,145,26,0,0,0,1,7,0,0,3,13,0,0,0,0,1,0,18,0,0,0,0,0,0,2,12,0,0,6,1,36,0,9,0
292860,202304,1,60190,1.6614055490945339,1,0,0,36,1,0,1,0,1,0,0,23,0,0,2,0,0,6,0,3,9,2,1,0,0,0,7,4,0,14,0,0,5,0,3,17,0,0,9,519,0,24,0,0,0,0,5,0,0,1,1,0,12,2,3,247,0,5,0,0,0,1,20,0,4,1,0,2,0,1,2,1,0,2,0,30,0,0,0,0,0,0,10,1,0,77,46,223,3,0,0,23,0,31,0,0,0,0,7,4,0,0,0,22,22,1,0,308093740,1,0,0,0,0,2,0,183,24,0,0,0,1,12,0,0,3,13,0,1,0,0,1,0,19,0,0,0,0,0,0,2,12,0,0,5,1,38,0,9,0
292860,202307,1,60190,1.6614055490945339,1,0,0,42,1,0,3,0,1,0,0,34,0,0,2,0,0,6,0,3,9,2,1,0,0,0,7,4,0,14,0,0,5,0,3,22,0,0,9,553,0,25,0,0,0,0,5,0,0,1,1,0,13,2,3,275,0,5,0,0,0,1,28,0,4,1,0,2,0,1,2,1,0,2,0,37,0,0,0,0,0,0,9,1,0,88,54,223,3,0,0,23,0,31,0,0,0,0,7,4,0,0,0,22,35,1,0,347713052,1,0,0,0,0,2,0,181,24,0,0,0,1,12,0,0,3,13,0,1,0,0,1,0,19,0,0,0,0,0,0,2,10,0,0,5,1,46,0,17,0
292860,202310,2,60190,3.3228110981890677,1,0,0,48,1,0,3,0,1,0,0,35,0,0,2,0,0,6,0,3,9,3,1,0,0,0,7,4,0,14,0,0,5,0,3,22,0,0,8,524,0,20,0,0,0,0,5,0,0,1,1,0,11,2,3,254,0,5,0,0,0,0,29,0,6,1,0,2,0,1,2,1,0,2,0,37,0,0,0,0,0,0,9,1,0,93,54,213,3,0,0,24,0,29,0,0,0,0,7,4,0,0,0,22,37,1,0,354326503,1,0,0,0,0,2,0,186,24,0,0,0,1,12,0,0,3,13,0,2,0,0,1,0,18,0,0,0,0,0,0,2,10,0,0,5,1,47,0,19,0
292870,200902,1,103204,0.9689546916786171,1,1,0,59,1,0,0,0,2,0,0,7,2,0,21,0,0,21,0,2,21,2,0,0,0,0,40,11,0,12,0,0,16,0,1,17,0,0,10,876,0,43,0,8,4,0,1,0,1,1,2,0,7,1,0,179,0,11,0,0,0,0,26,1,6,0,0,0,0,0,27,0,0,0,1,49,2,0,0,0,0,1,2,1,0,64,77,575,10,0,0,77,0,83,0,0,0,0,7,26,2,0,0,31,33,0,0,479519812,1,0,0,0,0,0,3,624,75,0,0,2,1,2,0,2,16,16,1,1,0,0,0,0,32,0,0,0,0,0,0,2,18,0,0,32,0,60,0,9,0
292870,200904,1,103204,0.9689546916786171,1,1,0,58,1,0,0,0,2,0,0,7,2,0,21,0,0,21,0,2,21,2,0,0,0,0,41,11,0,15,0,0,16,0,1,17,0,0,11,889,0,44,0,8,4,0,1,0,1,1,2,0,7,1,0,175,0,11,0,0,0,0,26,0,6,0,0,0,0,0,26,0,0,0,1,49,2,0,0,0,0,1,2,1,0,64,77,575,10,0,0,76,0,83,0,0,0,0,7,26,2,0,0,31,33,0,0,485768088,1,0,0,0,0,0,3,638,75,0,3,2,1,2,0,2,16,14,1,1,0,0,0,0,32,0,0,0,0,0,0,2,18,0,0,32,0,60,0,9,0
292870,200905,1,103204,0.9689546916786171,1,1,0,58,2,0,0,0,2,0,0,7,2,0,21,0,0,21,0,2,20,2,0,0,0,0,42,11,0,14,0,0,16,0,1,17,0,0,12,859,0,49,0,8,4,0,1,0,1,1,2,0,6,1,0,172,0,10,0,0,0,0,26,0,6,0,0,0,0,0,26,0,0,0,1,48,2,0,0,0,0,1,2,1,0,64,77,575,10,0,0,77,0,83,0,0,0,0,7,26,2,0,0,31,33,0,0,495714346,1,0,0,0,0,0,3,615,74,0,2,2,1,2,0,2,16,13,1,1,0,0,0,0,32,0,0,0,0,0,0,3,18,0,0,32,0,61,0,9,0
292870,201001,1,103204,0.9689546916786171,1,1,0,56,2,0,0,0,3,0,0,8,2,0,22,0,0,24,0,6,24,2,0,0,0,0,45,9,0,11,0,0,17,0,1,17,0,0,14,805,0,56,0,8,3,0,1,0,1,2,2,0,6,1,0,161,0,11,0,0,0,0,26,8,6,0,0,0,0,0,26,0,0,0,1,50,1,0,0,0,0,1,2,1,0,65,81,737,10,0,0,72,0,93,0,0,0,0,24,28,2,0,0,37,34,0,0,546809502,1,0,0,0,0,0,3,615,85,0,2,2,1,2,0,2,18,16,1,1,0,0,0,0,32,0,0,0,0,0,0,3,18,0,0,31,0,68,0,10,0
292870,201008,1,103204,0.9689546916786171,1,1,0,60,2,0,0,0,3,0,0,7,0,0,21,0,0,20,0,0,22,3,1,0,0,0,35,9,0,15,0,0,12,0,2,17,0,0,16,1292,0,57,0,9,3,0,1,0,1,2,2,0,9,1,0,222,0,9,0,0,0,0,25,3,5,0,0,0,0,0,21,0,0,0,1,44,1,0,0,0,0,1,2,1,0,62,64,641,10,0,0,67,0,87,0,0,0,0,27,29,2,0,0,29,34,0,2,478828791,1,0,0,0,0,0,4,939,82,0,2,0,1,0,0,2,18,18,1,4,0,0,0,0,31,0,0,0,20,0,0,3,18,0,0,31,0,60,0,10,0
292870,201010,1,103204,0.9689546916786171,1,1,0,60,2,0,0,0,3,0,0,7,0,0,22,0,0,20,0,0,22,3,2,0,0,0,35,9,0,20,0,0,12,0,2,17,0,0,17,1337,0,57,0,9,3,0,1,0,1,2,2,0,9,1,0,234,0,9,0,0,0,0,25,3,5,0,0,0,0,0,21,0,0,0,0,44,1,0,0,0,0,1,2,1,0,62,64,645,10,0,0,67,0,87,0,0,0,0,27,29,2,0,0,29,33,0,2,478828791,1,0,0,0,0,0,4,977,82,0,2,0,1,0,0,2,18,24,1,4,1,0,0,0,31,0,0,0,20,0,0,3,18,0,0,31,0,60,0,10,0
292870,201109,1,103204,0.9689546916786171,1,1,0,66,2,0,0,0,4,0,0,7,0,0,23,0,0,27,0,0,27,5,3,0,0,0,37,12,0,27,0,0,14,2,2,17,2,0,23,1519,0,77,0,10,2,0,2,0,1,2,2,0,15,2,0,315,0,2,0,0,0,0,26,3,4,0,0,0,0,0,19,3,0,0,1,45,1,0,0,0,0,1,3,1,0,62,68,1040,12,0,0,77,0,102,0,0,0,0,46,36,2,0,0,36,38,0,2,541569048,2,0,0,0,0,0,3,1066,94,0,4,0,4,4,0,0,17,28,2,1,1,0,2,0,31,0,0,0,20,0,0,3,18,0,2,40,0,66,0,16,0
292870,201207,1,103204,0.9689546916786171,1,1,0,69,2,0,0,0,4,0,0,7,0,0,25,0,0,22,0,0,27,6,3,0,0,0,41,13,0,27,0,0,14,2,2,17,2,0,23,1582,0,79,0,11,2,0,2,0,2,2,2,1,17,2,0,308,0,2,0,0,0,0,26,3,5,0,0,0,0,0,20,3,0,2,0,51,1,0,0,0,0,2,5,1,0,64,74,1030,11,0,0,79,0,103,0,0,0,0,52,36,2,0,0,34,38,0,2,606146331,2,0,0,0,0,0,1,1140,99,0,4,0,6,8,0,0,15,33,2,1,1,0,2,0,30,0,0,0,20,0,0,4,18,0,2,45,3,73,0,20,0
292870,201304,1,103204,0.9689546916786171,1,1,0,68,2,0,0,0,3,0,0,7,0,0,23,0,0,18,0,0,24,6,3,0,0,0,52,12,0,28,0,0,14,2,2,17,1,0,20,1282,0,87,0,11,2,0,2,0,2,2,5,1,13,2,0,335,0,2,0,0,0,0,25,4,6,0,0,0,0,0,20,3,0,3,0,52,1,0,0,0,0,2,6,1,0,92,78,855,9,0,0,81,0,106,0,0,0,0,33,35,2,0,2,30,37,0,1,635264163,2,0,0,0,0,0,1,895,96,0,4,0,6,6,0,0,15,26,2,1,1,0,2,0,30,0,0,0,10,0,0,4,18,0,2,39,3,76,0,20,0
292870,201305,1,103204,0.9689546916786171,1,1,0,68,2,0,0,0,3,0,0,7,0,0,23,0,0,18,0,0,26,6,3,0,0,0,52,12,0,27,0,0,14,2,2,17,1,0,20,1303,0,83,0,11,2,0,2,0,2,2,5,1,20,2,0,364,0,2,0,0,0,0,25,4,6,0,0,2,0,0,21,5,0,3,0,52,1,0,0,0,0,0,10,1,0,98,78,875,9,0,0,81,0,106,0,0,0,0,33,35,2,0,2,30,37,0,1,635264163,2,0,0,0,0,0,1,891,96,0,2,0,6,6,0,0,15,24,2,1,1,0,2,0,30,0,0,0,10,0,0,4,18,0,2,39,3,76,0,19,0
292870,201310,1,103204,0.9689546916786171,2,1,1,71,2,0,3,0,3,0,0,7,0,0,23,0,0,18,0,0,26,6,3,0,0,0,52,12,0,36,0,0,13,2,2,17,1,0,28,1525,0,123,0,13,1,0,2,0,2,2,5,1,28,4,0,703,0,2,0,0,0,0,25,4,8,0,0,0,0,0,26,5,0,3,0,53,1,0,0,0,0,2,12,1,0,181,77,906,9,0,0,86,1,114,0,0,0,0,36,54,1,0,2,35,37,0,2,667663930,2,0,0,0,0,0,1,921,102,0,0,0,7,4,0,0,15,53,1,20,1,0,2,0,30,0,0,0,30,0,0,5,18,0,2,42,3,71,0,16,0
292870,201312,1,103204,0.9689546916786171,3,1,1,72,2,0,3,0,2,0,0,7,0,0,24,0,0,17,0,0,29,6,3,0,0,0,51,13,0,39,0,0,15,2,2,17,2,0,28,1833,0,141,0,13,1,0,4,0,2,2,5,1,30,2,0,791,0,3,0,0,0,0,24,4,8,0,0,0,0,0,26,5,0,4,0,52,1,0,0,0,0,2,12,1,0,179,75,1248,9,0,0,82,1,130,0,0,0,0,37,58,1,0,2,44,37,0,3,670019914,2,0,0,0,0,0,1,1090,106,0,0,0,7,6,0,0,17,55,2,20,1,0,2,0,30,0,0,0,40,0,0,5,18,0,2,40,3,69,0,17,0
292870,201402,1,103204,0.9689546916786171,3,1,1,72,2,0,6,0,2,0,0,7,0,0,28,0,0,21,0,0,29,6,3,0,0,0,51,13,0,39,0,0,15,2,2,17,2,0,28,1839,0,145,0,13,1,0,4,0,2,2,5,1,30,2,0,807,0,3,0,0,0,0,26,4,8,0,0,2,0,0,26,5,0,4,0,52,1,0,0,0,0,2,12,1,0,179,79,1248,9,0,0,83,1,130,0,0,0,0,37,58,1,0,2,44,37,0,3,690971682,2,0,0,0,0,0,1,1092,106,0,0,2,7,6,0,0,17,57,2,24,1,0,2,0,32,0,0,0,40,0,0,5,19,0,2,40,3,73,0,18,0
292870,201501,1,103204,0.9689546916786171,3,1,2,74,2,0,5,0,2,0,0,6,0,0,26,0,0,29,0,12,36,6,3,0,0,0,52,18,0,47,0,0,17,2,2,18,3,0,31,2612,0,175,0,13,1,0,6,0,2,2,5,1,40,2,0,911,0,3,0,0,0,0,26,0,8,0,0,2,0,0,27,7,0,3,0,55,1,0,0,0,0,2,14,1,0,189,85,1788,9,0,0,82,1,134,0,0,0,0,53,66,1,0,2,59,38,1,5,824110626,2,0,0,0,0,0,1,1534,123,0,0,2,7,10,0,0,18,52,3,12,0,0,2,0,31,0,0,0,70,0,0,6,18,0,2,43,3,76,0,18,0
292870,201510,1,103204,0.9689546916786171,3,1,2,85,3,0,5,0,2,0,0,6,0,0,26,0,0,29,0,9,36,6,3,0,0,0,53,18,0,42,0,0,17,2,2,19,3,0,38,2350,0,148,0,13,1,0,6,0,2,2,6,1,35,2,0,889,0,3,0,0,0,0,25,1,9,0,0,2,0,0,27,7,0,3,0,56,0,0,0,0,0,2,22,1,0,195,84,1788,8,0,0,79,1,134,0,0,0,0,49,67,1,0,2,59,38,1,5,825723668,2,0,0,0,0,0,1,1357,123,0,0,2,7,10,0,0,18,49,3,12,0,0,2,0,31,0,0,0,70,0,1,8,18,0,2,44,3,78,0,18,0
292870,201512,1,103204,0.9689546916786171,3,1,2,89,3,0,5,0,2,0,0,6,0,0,26,0,0,31,0,9,40,6,3,0,0,0,52,17,0,50,0,0,19,2,2,19,3,0,39,2630,0,186,0,13,1,0,8,0,2,2,6,1,41,2,0,1017,0,3,0,0,0,0,25,1,9,0,0,2,0,0,27,6,0,4,0,58,0,0,0,0,0,2,24,1,0,202,86,2142,6,0,0,81,1,161,0,0,0,0,51,73,1,0,2,69,38,1,6,845890160,2,0,0,0,0,0,1,1431,132,0,0,2,7,12,0,0,19,58,4,12,0,0,2,0,31,0,0,0,80,0,1,8,18,0,2,46,3,78,0,18,0
292870,201601,1,103204,0.9689546916786171,3,1,2,89,3,0,5,0,2,0,0,6,0,0,26,0,0,31,0,9,40,6,3,0,0,0,52,17,0,50,0,0,19,2,2,19,3,0,37,2603,0,186,0,13,1,0,8,0,2,2,6,1,42,2,0,1015,0,3,0,0,0,0,25,1,9,0,0,2,0,0,27,6,0,4,0,58,0,0,0,0,0,2,24,1,0,202,86,2142,6,0,0,81,0,161,0,0,0,0,51,73,1,0,2,69,38,1,6,845890160,2,0,0,0,0,0,1,1431,132,0,0,2,7,12,0,0,19,58,4,12,0,0,2,0,33,0,0,0,80,0,1,8,18,0,2,46,3,78,0,18,0
292870,201605,1,103204,0.9689546916786171,3,1,2,90,3,0,5,0,2,0,0,6,0,0,26,0,0,31,0,8,40,6,3,0,0,0,53,16,0,57,0,0,19,2,2,19,3,0,46,2619,0,216,0,12,1,0,8,0,2,2,6,1,42,2,0,1029,0,3,0,0,0,0,25,1,6,0,0,5,0,0,27,6,0,3,0,58,0,0,0,0,0,2,82,1,0,202,83,1710,6,0,0,80,0,161,0,0,0,0,56,73,1,0,0,69,38,1,6,849593687,2,0,0,0,0,0,1,1434,132,0,0,2,7,12,0,0,20,62,4,12,0,0,2,0,33,0,0,0,80,0,1,9,18,0,2,49,19,77,0,16,0
292870,201606,1,103204,0.9689546916786171,3,1,2,84,3,0,5,0,1,0,0,6,0,0,26,0,0,27,0,8,37,6,3,0,0,0,50,15,0,55,0,0,17,2,2,19,3,0,44,2513,0,233,0,10,1,0,8,0,2,2,4,1,41,2,0,883,0,3,0,0,0,0,25,1,6,0,0,5,0,0,26,6,0,4,0,56,0,0,0,0,0,2,81,1,0,201,84,1644,6,0,0,71,0,154,0,0,0,0,51,71,1,0,0,67,39,1,6,839405906,2,0,0,0,0,1,1,1297,125,0,0,2,7,12,0,0,17,51,4,0,0,0,3,0,33,0,0,0,80,0,1,9,18,0,2,48,18,78,0,16,0
292870,201609,1,103204,0.9689546916786171,3,1,2,86,3,0,4,0,2,0,0,6,0,0,27,0,0,29,0,8,38,6,3,0,0,0,49,16,0,63,0,0,17,2,2,19,3,0,43,2593,0,237,0,11,1,0,8,0,2,2,4,1,42,2,0,931,0,3,0,0,0,0,25,1,7,0,0,5,0,0,26,6,0,5,0,56,0,0,0,0,0,2,81,1,0,201,87,1644,7,0,0,72,0,165,0,0,0,0,51,71,2,0,0,68,39,1,6,892589170,2,0,0,0,0,1,1,1321,127,0,4,3,7,12,0,0,17,50,4,0,0,0,3,0,33,0,0,0,80,0,1,9,18,0,2,51,18,80,0,17,0
292870,201610,1,103204,0.9689546916786171,3,1,2,86,3,0,5,0,2,0,0,6,0,0,27,0,0,29,0,8,38,6,3,0,0,0,49,16,0,61,0,0,17,2,2,19,3,0,43,2588,0,237,0,11,1,0,8,0,2,2,4,1,42,2,0,929,0,3,0,0,0,0,25,1,7,0,0,5,0,0,26,6,0,5,0,56,0,0,0,0,0,2,81,1,0,201,87,1644,7,0,0,72,0,165,0,0,0,0,51,71,2,0,0,68,39,1,6,892589170,2,0,0,0,0,1,1,1319,127,0,4,3,7,12,0,0,17,50,4,0,0,0,3,0,33,0,0,0,80,0,1,9,18,0,2,51,18,80,0,17,0
292870,201703,1,103204,0.9689546916786171,3,1,2,84,3,0,5,0,2,0,0,5,0,0,27,0,0,31,0,8,41,6,3,0,0,0,47,19,0,65,0,0,21,2,2,19,3,0,50,2903,0,280,0,13,1,0,8,0,2,2,7,1,44,2,0,1207,0,3,0,0,0,0,25,1,8,0,0,5,0,0,25,7,0,6,0,58,0,0,0,0,0,2,81,1,0,200,87,1774,7,0,0,80,0,186,0,0,0,0,59,76,2,0,0,71,39,1,6,930981653,2,0,0,0,0,1,1,1537,134,0,4,3,7,12,0,0,21,70,4,13,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,53,18,82,0,17,0
292870,201707,2,103204,1.9379093833572343,3,1,2,75,3,0,1,0,2,0,0,20,0,0,27,0,0,31,0,9,41,6,1,0,0,0,49,19,0,60,0,0,21,2,2,3,3,0,48,2967,0,270,0,13,1,0,8,0,2,2,7,1,39,2,0,1463,0,3,0,0,0,0,25,0,8,0,0,5,0,0,22,7,0,6,0,58,0,0,1,0,0,2,81,1,0,221,87,1789,7,0,0,80,0,186,0,0,0,0,51,76,2,0,0,70,34,1,6,959641905,2,0,0,0,0,1,1,1574,134,0,0,4,7,12,0,0,19,60,4,13,0,0,3,0,33,0,0,0,80,0,1,8,18,0,4,53,18,81,0,16,0
292870,201708,2,103204,1.9379093833572343,3,1,2,77,3,0,1,0,2,0,0,20,0,0,27,0,0,31,0,12,41,6,1,0,0,0,49,19,0,67,0,0,21,2,2,5,3,0,51,3089,0,282,0,13,1,0,8,0,2,2,7,1,47,2,0,1537,0,3,0,0,0,0,25,2,8,0,0,5,0,0,22,7,0,6,0,58,0,0,1,0,0,2,81,1,0,221,90,1789,7,0,0,80,0,186,0,0,0,0,59,76,2,0,0,70,36,1,6,982001891,2,0,0,0,0,1,1,1622,134,0,4,4,7,12,0,0,20,69,4,13,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,53,18,81,0,16,0
292870,201711,1,103204,0.9689546916786171,3,1,2,106,3,0,2,0,2,0,0,7,0,0,27,0,0,31,0,12,41,6,1,0,0,0,50,19,0,68,0,0,21,2,2,18,3,0,51,3203,0,288,0,13,1,0,8,0,2,2,7,1,47,2,0,1570,0,3,0,0,0,0,25,2,8,0,0,5,0,0,22,7,0,6,0,58,0,0,1,0,0,2,81,1,0,221,90,1789,7,0,0,80,0,186,0,0,0,0,59,76,2,0,0,70,36,1,6,991333847,2,0,0,0,0,1,1,1674,134,0,4,4,7,12,0,0,20,68,4,14,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,53,18,81,0,16,0
292870,201712,5,103204,4.844773458393085,3,1,2,107,3,0,2,0,2,0,0,6,0,0,27,0,0,31,0,12,41,6,1,0,0,0,50,19,0,72,0,0,21,2,2,19,3,0,51,3259,0,292,0,13,1,0,8,0,2,2,7,1,55,2,0,1610,0,3,0,0,0,0,25,2,8,0,0,5,0,0,22,7,0,6,0,59,0,0,1,0,0,2,81,1,0,226,91,1789,7,0,0,80,0,186,0,0,0,0,59,76,2,0,0,70,36,1,6,1000708878,2,0,0,0,0,1,1,1674,134,0,4,4,7,12,0,0,20,77,4,22,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,54,18,81,0,16,0
292870,201801,1,103204,0.9689546916786171,3,1,2,107,3,0,2,0,2,0,0,6,0,0,27,0,0,27,0,12,41,6,1,0,0,0,50,19,0,72,0,0,21,2,2,19,3,0,51,3276,0,292,0,13,1,0,8,0,2,2,7,1,56,2,0,1578,0,3,0,0,0,0,25,2,8,0,0,5,0,0,22,7,0,6,0,59,0,0,1,0,0,2,81,1,0,226,91,1781,7,0,0,80,0,186,0,0,0,0,59,72,2,0,0,66,36,1,6,1000708878,2,0,0,0,0,1,1,1698,126,0,4,4,7,12,0,0,20,77,4,22,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,54,18,81,0,16,0
292870,201802,2,103204,1.9379093833572343,3,1,2,108,3,0,2,0,2,0,0,6,0,0,27,0,0,27,0,12,41,6,1,0,0,0,52,18,0,59,0,0,21,2,2,19,3,0,51,2922,0,244,0,13,1,0,8,0,2,2,7,1,36,2,0,1458,0,3,0,0,0,0,25,2,8,0,0,5,0,0,22,7,0,5,0,60,0,0,1,0,0,2,81,1,0,226,91,1781,7,0,0,79,0,179,0,0,0,0,47,72,2,0,0,67,36,1,6,1004296608,2,0,0,0,0,1,1,1577,126,0,0,4,7,12,0,0,20,65,4,22,0,0,3,0,33,0,0,0,80,0,1,10,18,0,4,54,19,81,0,16,0
